Nivel	ID	Ano	Classe	Area
Nacional	BR	2003	Flore	91.91986
Regiao	1	2003	Flore	39.936085572753925
Regiao	2	2003	Flore	9.265839837890631
Regiao	3	2003	Flore	24.75686033593751
Regiao	4	2003	Flore	10.539261937500003
Regiao	5	2003	Flore	3.3723897578125004
Regiao	6	2003	Flore	3.982262109375
Regiao	7	2003	Flore	0.067165125
Estado	AP	2003	Flore	46.225740218880276
Estado	PA	2003	Flore	15.510532269914215
Estado	MA	2003	Flore	17.92047002478554
Estado	CE	2003	Flore	1.3723705408088236
Estado	PI	2003	Flore	0.228062552734375
Estado	RN	2003	Flore	0.2746140786132813
Estado	PB	2003	Flore	0.3783009653320312
Estado	PE	2003	Flore	0.6785065986328125
Estado	AL	2003	Flore	0.26387754565429694
Estado	SE	2003	Flore	1.31678902734375
Estado	BA	2003	Flore	5.1777324913602945
Estado	ES	2003	Flore	0.30028499169921885
Estado	RJ	2003	Flore	0.0016001460669424021
Estado	SP	2003	Flore	0.0
Estado	PR	2003	Flore	0.019822828125
Estado	SC	2003	Flore	0.0096064150390625
Nacional	BR	2003	VeNFl	2.0232785
Regiao	1	2003	VeNFl	0
Regiao	2	2003	VeNFl	0
Regiao	3	2003	VeNFl	0
Regiao	4	2003	VeNFl	0
Regiao	5	2003	VeNFl	0.094724078125
Regiao	6	2003	VeNFl	0
Regiao	7	2003	VeNFl	1.9285544140625
Estado	AP	2003	VeNFl	0.0
Estado	PA	2003	VeNFl	0.0
Estado	MA	2003	VeNFl	0.0
Estado	CE	2003	VeNFl	0.0
Estado	PI	2003	VeNFl	0.0
Estado	RN	2003	VeNFl	0.0
Estado	PB	2003	VeNFl	0.0
Estado	PE	2003	VeNFl	0.0
Estado	AL	2003	VeNFl	0.0
Estado	SE	2003	VeNFl	0.0
Estado	BA	2003	VeNFl	0.11167622656250001
Estado	ES	2003	VeNFl	0.0
Estado	RJ	2003	VeNFl	0.00438828857421875
Estado	SP	2003	VeNFl	1.2506623213771448
Estado	PR	2003	VeNFl	0.7482103202052695
Estado	SC	2003	VeNFl	0.0
Nacional	BR	2003	PDA	0.8424119
Regiao	1	2003	PDA	0
Regiao	2	2003	PDA	0
Regiao	3	2003	PDA	0.31358435742187496
Regiao	4	2003	PDA	0.27125908984375
Regiao	5	2003	PDA	0.093665375
Regiao	6	2003	PDA	0.16390309375
Regiao	7	2003	PDA	0
Estado	AP	2003	PDA	0.0
Estado	PA	2003	PDA	0.2033026323529412
Estado	MA	2003	PDA	0.5346779714307598
Estado	CE	2003	PDA	0.12762191360677083
Estado	PI	2003	PDA	0.025339302734375
Estado	RN	2003	PDA	0.03172127783203125
Estado	PB	2003	PDA	0.01129810009765625
Estado	PE	2003	PDA	0.0
Estado	AL	2003	PDA	0.0
Estado	SE	2003	PDA	0.0021848095703125
Estado	BA	2003	PDA	0.0724098365502451
Estado	ES	2003	PDA	0.0
Estado	RJ	2003	PDA	0.0
Estado	SP	2003	PDA	0.0
Estado	PR	2003	PDA	0.0
Estado	SC	2003	PDA	0.0
Nacional	BR	2003	Apicu	3.988333
Regiao	1	2003	Apicu	0
Regiao	2	2003	Apicu	0
Regiao	3	2003	Apicu	0.87790701171875
Regiao	4	2003	Apicu	2.21592505078125
Regiao	5	2003	Apicu	0.560396640625
Regiao	6	2003	Apicu	0.334103984375
Regiao	7	2003	Apicu	0
Estado	AP	2003	Apicu	0.0
Estado	PA	2003	Apicu	0.43949108198529413
Estado	MA	2003	Apicu	1.49331100401348
Estado	CE	2003	Apicu	0.9698144169921874
Estado	PI	2003	Apicu	0.1773663046875
Estado	RN	2003	Apicu	0.25369446826171876
Estado	PB	2003	Apicu	0.022583144531250002
Estado	PE	2003	Apicu	0.0098407529296875
Estado	AL	2003	Apicu	0.0
Estado	SE	2003	Apicu	0.019701856201171875
Estado	BA	2003	Apicu	0.6504346102022058
Estado	ES	2003	Apicu	0.0
Estado	RJ	2003	Apicu	0.06544284033203124
Estado	SP	2003	Apicu	0.0
Estado	PR	2003	Apicu	0.0
Estado	SC	2003	Apicu	0.0
Nacional	BR	2003	Urban	0.9776137
Regiao	1	2003	Urban	0
Regiao	2	2003	Urban	0
Regiao	3	2003	Urban	0.15680005761718752
Regiao	4	2003	Urban	0.1808376484375
Regiao	5	2003	Urban	0.2828924765625
Regiao	6	2003	Urban	0.158803125
Regiao	7	2003	Urban	0.19828041015625003
Estado	AP	2003	Urban	0.0
Estado	PA	2003	Urban	0.375680671875
Estado	MA	2003	Urban	0.0
Estado	CE	2003	Urban	0.074551529296875
Estado	PI	2003	Urban	0.0
Estado	RN	2003	Urban	0.0
Estado	PB	2003	Urban	0.011293222167968749
Estado	PE	2003	Urban	0.049178515625
Estado	AL	2003	Urban	0.0
Estado	SE	2003	Urban	0.008752745361328125
Estado	BA	2003	Urban	0.05596871875
Estado	ES	2003	Urban	0.013738381835937499
Estado	RJ	2003	Urban	0.05483213626876532
Estado	SP	2003	Urban	0.024533671875
Estado	PR	2003	Urban	0.019793244140625
Estado	SC	2003	Urban	0.019219858398437498
Nacional	BR	2003	RLO	56.68046
Regiao	1	2003	RLO	2.244057958984375
Regiao	2	2003	RLO	0.4780556035156251
Regiao	3	2003	RLO	18.83404746296721
Regiao	4	2003	RLO	15.785308796875
Regiao	5	2003	RLO	5.424613312499999
Regiao	6	2003	RLO	3.9544404531249997
Regiao	7	2003	RLO	9.959937324218753
Estado	AP	2003	RLO	2.892900472805607
Estado	PA	2003	RLO	7.6016967816789185
Estado	MA	2003	RLO	20.864219811381748
Estado	CE	2003	RLO	1.990995348713235
Estado	PI	2003	RLO	0.253389591796875
Estado	RN	2003	RLO	1.2682198583984374
Estado	PB	2003	RLO	0.4216101157226563
Estado	PE	2003	RLO	0.5510141845703125
Estado	AL	2003	RLO	0.0582731640625
Estado	SE	2003	RLO	1.6844626874999986
Estado	BA	2003	RLO	5.659321058593751
Estado	ES	2003	RLO	0.47009421690984987
Estado	RJ	2003	RLO	0.5256058165709254
Estado	SP	2003	RLO	1.8969209486825973
Estado	PR	2003	RLO	4.095721764552693
Estado	SC	2003	RLO	0.49396262050398293
Nacional	BR	2004	Total	205.52638
Regiao	1	2004	Total	44.836723719887374
Regiao	2	2004	Total	16.273581844140626
Regiao	3	2004	Total	49.251297933402284
Regiao	4	2004	Total	42.47091930859379
Regiao	5	2004	Total	18.56178325
Regiao	6	2004	Total	15.325447015624997
Regiao	7	2004	Total	18.80662404296874
Estado	AP	2004	Total	53.83712913853788
Estado	PA	2004	Total	27.12858020526962
Estado	MA	2004	Total	62.921704970618826
Estado	PI	2004	Total	0.633483296875
Estado	CE	2004	Total	3.742988910650276
Estado	RN	2004	Total	1.8596088325195317
Estado	PB	2004	Total	1.3803035377278636
Estado	PE	2004	Total	2.486131126933978
Estado	AL	2004	Total	0.7365525551212085
Estado	SE	2004	Total	4.462340563407629
Estado	BA	2004	Total	18.443999768152572
Estado	ES	2004	Total	0.7181394594726562
Estado	RJ	2004	Total	1.307800496170343
Estado	SP	2004	Total	6.135311525559128
Estado	PR	2004	Total	7.5481481268995125
Estado	SC	2004	Total	1.8713073189299934
Nacional	BR	2004	Aquic	0.7435883
Regiao	1	2004	Aquic	0
Regiao	2	2004	Aquic	0
Regiao	3	2004	Aquic	0
Regiao	4	2004	Aquic	0.2708468984375
Regiao	5	2004	Aquic	0.4727413828125
Regiao	6	2004	Aquic	0
Regiao	7	2004	Aquic	0
Estado	AP	2004	Aquic	0.0
Estado	PA	2004	Aquic	0.0
Estado	MA	2004	Aquic	0.0
Estado	CE	2004	Aquic	0.0596745400390625
Estado	PI	2004	Aquic	0.0
Estado	RN	2004	Aquic	0.1373447890625
Estado	PB	2004	Aquic	0.01129439404296875
Estado	PE	2004	Aquic	0.0
Estado	AL	2004	Aquic	0.0
Estado	SE	2004	Aquic	0.0043826708984375
Estado	BA	2004	Aquic	0.0
Estado	ES	2004	Aquic	0.0
Estado	RJ	2004	Aquic	0.0
Estado	SP	2004	Aquic	0.0
Estado	PR	2004	Aquic	0.0
Estado	SC	2004	Aquic	0.0
Nacional	BR	2004	Resti	13.161947
Regiao	1	2004	Resti	0
Regiao	2	2004	Resti	0
Regiao	3	2004	Resti	0
Regiao	4	2004	Resti	0
Regiao	5	2004	Resti	0.18777211718749998
Regiao	6	2004	Resti	1.9443258124999998
Regiao	7	2004	Resti	11.029848773437502
Estado	AP	2004	Resti	0.0
Estado	PA	2004	Resti	0.0
Estado	MA	2004	Resti	0.0
Estado	CE	2004	Resti	0.0
Estado	PI	2004	Resti	0.0
Estado	RN	2004	Resti	0.00527970263671875
Estado	PB	2004	Resti	0.0
Estado	PE	2004	Resti	0.0
Estado	AL	2004	Resti	0.14150306347656252
Estado	SE	2004	Resti	0.15119773974609377
Estado	BA	2004	Resti	0.7446856338541668
Estado	ES	2004	Resti	0.073231951171875
Estado	RJ	2004	Resti	0.6879763226639093
Estado	SP	2004	Resti	3.24915905078125
Estado	PR	2004	Resti	5.4738197900582115
Estado	SC	2004	Resti	1.2402606210937501
Nacional	BR	2004	Alaga	6.693919
Regiao	1	2004	Alaga	0
Regiao	2	2004	Alaga	0.050867894531250006
Regiao	3	2004	Alaga	0.10976582421875
Regiao	4	2004	Alaga	3.256598210937499
Regiao	5	2004	Alaga	1.5071586875
Regiao	6	2004	Alaga	1.63568853125
Regiao	7	2004	Alaga	0.13383978125
Estado	AP	2004	Alaga	0.0
Estado	PA	2004	Alaga	0.250463921875
Estado	MA	2004	Alaga	3.6297328164062503
Estado	CE	2004	Alaga	0.0
Estado	PI	2004	Alaga	0.0
Estado	RN	2004	Alaga	0.11610082080078125
Estado	PB	2004	Alaga	0.40114675146484374
Estado	PE	2004	Alaga	0.1082145029296875
Estado	AL	2004	Alaga	0.06384434106445312
Estado	SE	2004	Alaga	0.19910737719726557
Estado	BA	2004	Alaga	1.5625061610447302
Estado	ES	2004	Alaga	0.0554168447265625
Estado	RJ	2004	Alaga	0.143614732421875
Estado	SP	2004	Alaga	0.2159433704656863
Estado	PR	2004	Alaga	0.0
Estado	SC	2004	Alaga	0.0
Nacional	BR	2004	Pasta	3.243283
Regiao	1	2004	Pasta	0.07266226611328125
Regiao	2	2004	Pasta	0.010173625
Regiao	3	2004	Pasta	1.756205408203125
Regiao	4	2004	Pasta	0.0905018671875
Regiao	5	2004	Pasta	0.6529101953125
Regiao	6	2004	Pasta	0.6608298593749999
Regiao	7	2004	Pasta	0
Estado	AP	2004	Pasta	0.09991643652343749
Estado	PA	2004	Pasta	1.75314075
Estado	MA	2004	Pasta	0.3332838984375
Estado	CE	2004	Pasta	0.0
Estado	PI	2004	Pasta	0.0
Estado	RN	2004	Pasta	0.0
Estado	PB	2004	Pasta	0.0
Estado	PE	2004	Pasta	0.0
Estado	AL	2004	Pasta	0.0
Estado	SE	2004	Pasta	0.002185020263671875
Estado	BA	2004	Pasta	0.89809895703125
Estado	ES	2004	Pasta	0.00926168212890625
Estado	RJ	2004	Pasta	0.0
Estado	SP	2004	Pasta	0.0
Estado	PR	2004	Pasta	0.0
Estado	SC	2004	Pasta	0.0
Nacional	BR	2004	LavTe	0.08240633
Regiao	1	2004	LavTe	0
Regiao	2	2004	LavTe	0
Regiao	3	2004	LavTe	0.01567467578125
Regiao	4	2004	LavTe	0
Regiao	5	2004	LavTe	0
Regiao	6	2004	LavTe	0
Regiao	7	2004	LavTe	0.06673165625
Estado	AP	2004	LavTe	0.0
Estado	PA	2004	LavTe	0.0
Estado	MA	2004	LavTe	0.0
Estado	CE	2004	LavTe	0.0
Estado	PI	2004	LavTe	0.0
Estado	RN	2004	LavTe	0.0
Estado	PB	2004	LavTe	0.0
Estado	PE	2004	LavTe	0.0
Estado	AL	2004	LavTe	0.0
Estado	SE	2004	LavTe	0.0
Estado	BA	2004	LavTe	0.0
Estado	ES	2004	LavTe	0.0
Estado	RJ	2004	LavTe	0.0
Estado	SP	2004	LavTe	0.0
Estado	PR	2004	LavTe	0.0
Estado	SC	2004	LavTe	0.0
Nacional	BR	2004	Campe	15.373068
Regiao	1	2004	Campe	1.8807839697265625
Regiao	2	2004	Campe	4.608049368164063
Regiao	3	2004	Campe	2.0542617832031254
Regiao	4	2004	Campe	6.829972730468747
Regiao	5	2004	Campe	0
Regiao	6	2004	Campe	0
Regiao	7	2004	Campe	0
Estado	AP	2004	Campe	3.7966599843481905
Estado	PA	2004	Campe	4.312796682169116
Estado	MA	2004	Campe	8.031053517616423
Estado	CE	2004	Campe	0.074599712890625
Estado	PI	2004	Campe	0.0
Estado	RN	2004	Campe	0.047561852539062505
Estado	PB	2004	Campe	0.0
Estado	PE	2004	Campe	0.0
Estado	AL	2004	Campe	0.0
Estado	SE	2004	Campe	0.0
Estado	BA	2004	Campe	0.0
Estado	ES	2004	Campe	0.0
Estado	RJ	2004	Campe	0.0
Estado	SP	2004	Campe	0.0
Estado	PR	2004	Campe	0.0
Estado	SC	2004	Campe	0.0
Nacional	BR	2004	OANVe	0.7511934
Regiao	1	2004	OANVe	0
Regiao	2	2004	OANVe	0
Regiao	3	2004	OANVe	0
Regiao	4	2004	OANVe	0.4522855078125
Regiao	5	2004	OANVe	0
Regiao	6	2004	OANVe	0.165178265625
Regiao	7	2004	OANVe	0.133729671875
Estado	AP	2004	OANVe	0.0
Estado	PA	2004	OANVe	0.0
Estado	MA	2004	OANVe	0.19986464062499998
Estado	CE	2004	OANVe	0.23937079224494484
Estado	PI	2004	OANVe	0.0
Estado	RN	2004	OANVe	0.0
Estado	PB	2004	OANVe	0.0
Estado	PE	2004	OANVe	0.0
Estado	AL	2004	OANVe	0.0
Estado	SE	2004	OANVe	0.0
Estado	BA	2004	OANVe	0.0
Estado	ES	2004	OANVe	0.00458826318359375
Estado	RJ	2004	OANVe	0.0043440087890625
Estado	SP	2004	OANVe	0.0
Estado	PR	2004	OANVe	0.0
Estado	SC	2004	OANVe	0.0
Nacional	BR	2004	Savan	3.459792
Regiao	1	2004	Savan	0.05804546728515625
Regiao	2	2004	Savan	0.06104061718749999
Regiao	3	2004	Savan	1.5677142392578123
Regiao	4	2004	Savan	1.58341021484375
Regiao	5	2004	Savan	0.18958147656250002
Regiao	6	2004	Savan	0
Regiao	7	2004	Savan	0
Estado	AP	2004	Savan	0.0427718916015625
Estado	PA	2004	Savan	0.0
Estado	MA	2004	Savan	3.362324826731005
Estado	CE	2004	Savan	0.0447618466796875
Estado	PI	2004	Savan	0.0
Estado	RN	2004	Savan	0.0
Estado	PB	2004	Savan	0.0
Estado	PE	2004	Savan	0.0
Estado	AL	2004	Savan	0.0
Estado	SE	2004	Savan	0.002183981201171875
Estado	BA	2004	Savan	0.0
Estado	ES	2004	Savan	0.0
Estado	RJ	2004	Savan	0.0
Estado	SP	2004	Savan	0.0
Estado	PR	2004	Savan	0.0
Estado	SC	2004	Savan	0.0
Nacional	BR	2004	Canav	0.09417970
Regiao	1	2004	Canav	0
Regiao	2	2004	Canav	0
Regiao	3	2004	Canav	0
Regiao	4	2004	Canav	0
Regiao	5	2004	Canav	0.0941796953125
Regiao	6	2004	Canav	0
Regiao	7	2004	Canav	0
Estado	AP	2004	Canav	0.0
Estado	PA	2004	Canav	0.0
Estado	MA	2004	Canav	0.0
Estado	CE	2004	Canav	0.0
Estado	PI	2004	Canav	0.0
Estado	RN	2004	Canav	0.0
Estado	PB	2004	Canav	0.0
Estado	PE	2004	Canav	0.0098467548828125
Estado	AL	2004	Canav	0.0
Estado	SE	2004	Canav	0.0
Estado	BA	2004	Canav	0.0
Estado	ES	2004	Canav	0.0
Estado	RJ	2004	Canav	0.0
Estado	SP	2004	Canav	0.0
Estado	PR	2004	Canav	0.0
Estado	SC	2004	Canav	0.0
Nacional	BR	2004	Flore	102.38914
Regiao	1	2004	Flore	40.05097182682099
Regiao	2	2004	Flore	10.729734564843744
Regiao	3	2004	Flore	28.147791402152272
Regiao	4	2004	Flore	13.795019656250005
Regiao	5	2004	Flore	4.8639012578125
Regiao	6	2004	Flore	4.80172471875
Regiao	7	2004	Flore	0
Estado	AP	2004	Flore	46.42138230359604
Estado	PA	2004	Flore	15.591202685723033
Estado	MA	2004	Flore	24.409127733272083
Estado	CE	2004	Flore	1.3277075966796874
Estado	PI	2004	Flore	0.253406384765625
Estado	RN	2004	Flore	0.21650034130859375
Estado	PB	2004	Flore	0.3921600780196845
Estado	PE	2004	Flore	0.8065007978515623
Estado	AL	2004	Flore	0.27021159467198985
Estado	SE	2004	Flore	2.2395164477539065
Estado	BA	2004	Flore	6.823761864506741
Estado	ES	2004	Flore	0.1841750234375
Estado	RJ	2004	Flore	0.0130655849609375
Estado	SP	2004	Flore	0.0
Estado	PR	2004	Flore	0.019822828125
Estado	SC	2004	Flore	0.0286938125
Nacional	BR	2004	VeNFl	2.5852277
Regiao	1	2004	VeNFl	0
Regiao	2	2004	VeNFl	0
Regiao	3	2004	VeNFl	0
Regiao	4	2004	VeNFl	0
Regiao	5	2004	VeNFl	0.09479721875
Regiao	6	2004	VeNFl	0.49668500000000004
Regiao	7	2004	VeNFl	1.9937454921874997
Estado	AP	2004	VeNFl	0.0
Estado	PA	2004	VeNFl	0.0
Estado	MA	2004	VeNFl	0.0
Estado	CE	2004	VeNFl	0.0
Estado	PI	2004	VeNFl	0.0
Estado	RN	2004	VeNFl	0.021124555175781247
Estado	PB	2004	VeNFl	0.0
Estado	PE	2004	VeNFl	0.0
Estado	AL	2004	VeNFl	0.0
Estado	SE	2004	VeNFl	0.0
Estado	BA	2004	VeNFl	0.33459335546875
Estado	ES	2004	VeNFl	0.00462358935546875
Estado	RJ	2004	VeNFl	0.0
Estado	SP	2004	VeNFl	0.8064363314950981
Estado	PR	2004	VeNFl	0.946298176685049
Estado	SC	2004	VeNFl	0.0
Nacional	BR	2004	PDA	0.3689757
Regiao	1	2004	PDA	0
Regiao	2	2004	PDA	0
Regiao	3	2004	PDA	0.18814805761718748
Regiao	4	2004	PDA	0.1808276796875
Regiao	5	2004	PDA	0
Regiao	6	2004	PDA	0
Regiao	7	2004	PDA	0
Estado	AP	2004	PDA	0.0
Estado	PA	2004	PDA	0.0
Estado	MA	2004	PDA	0.1962246229319853
Estado	CE	2004	PDA	0.0597024794921875
Estado	PI	2004	PDA	0.025340517578125
Estado	RN	2004	PDA	0.02643463671875
Estado	PB	2004	PDA	0.0
Estado	PE	2004	PDA	0.0
Estado	AL	2004	PDA	0.0
Estado	SE	2004	PDA	0.0
Estado	BA	2004	PDA	0.0550074375
Estado	ES	2004	PDA	0.0
Estado	RJ	2004	PDA	0.0
Estado	SP	2004	PDA	0.0
Estado	PR	2004	PDA	0.0
Estado	SC	2004	PDA	0.0
Nacional	BR	2004	Apicu	3.150906
Regiao	1	2004	Apicu	0
Regiao	2	2004	Apicu	0
Regiao	3	2004	Apicu	0.8779415195312499
Regiao	4	2004	Apicu	1.9899884140625002
Regiao	5	2004	Apicu	0.282976109375
Regiao	6	2004	Apicu	0
Regiao	7	2004	Apicu	0
Estado	AP	2004	Apicu	0.0
Estado	PA	2004	Apicu	0.08839933455882353
Estado	MA	2004	Apicu	2.084814328630515
Estado	CE	2004	Apicu	0.3878680341796875
Estado	PI	2004	Apicu	0.17736516015624998
Estado	RN	2004	Apicu	0.1268415537109375
Estado	PB	2004	Apicu	0.0226007470703125
Estado	PE	2004	Apicu	0.01966824609375
Estado	AL	2004	Apicu	0.0
Estado	SE	2004	Apicu	0.03503092407226562
Estado	BA	2004	Apicu	0.16852991015625002
Estado	ES	2004	Apicu	0.0
Estado	RJ	2004	Apicu	0.0086911357421875
Estado	SP	2004	Apicu	0.0
Estado	PR	2004	Apicu	0.0
Estado	SC	2004	Apicu	0.0096322314453125
Nacional	BR	2004	Urban	0.7818765
Regiao	1	2004	Urban	0
Regiao	2	2004	Urban	0
Regiao	3	2004	Urban	0.09408389843750001
Regiao	4	2004	Urban	0.0451943828125
Regiao	5	2004	Urban	0.375256234375
Regiao	6	2004	Urban	0
Regiao	7	2004	Urban	0.2673420078125
Estado	AP	2004	Urban	0.0
Estado	PA	2004	Urban	0.0
Estado	MA	2004	Urban	0.0
Estado	CE	2004	Urban	0.0596446689453125
Estado	PI	2004	Urban	0.0
Estado	RN	2004	Urban	0.0
Estado	PB	2004	Urban	0.028231305664062498
Estado	PE	2004	Urban	0.039322049804687495
Estado	AL	2004	Urban	0.016660585693359375
Estado	SE	2004	Urban	0.017508670898437502
Estado	BA	2004	Urban	0.225660953125
Estado	ES	2004	Urban	0.032110410644531254
Estado	RJ	2004	Urban	0.04784358740234375
Estado	SP	2004	Urban	0.006952247426470589
Estado	PR	2004	Urban	0.039529728515625
Estado	SC	2004	Urban	0.0285727880859375
Nacional	BR	2004	RLO	46.04194
Regiao	1	2004	RLO	2.7597415292968743
Regiao	2	2004	RLO	0.7730209638671873
Regiao	3	2004	RLO	14.14180319628906
Regiao	4	2004	RLO	13.795555378906249
Regiao	5	2004	RLO	5.7157141875000015
Regiao	6	2004	RLO	4.136527234375
Regiao	7	2004	RLO	4.719576929687499
Estado	AP	2004	RLO	3.4720311694814647
Estado	PA	2004	RLO	4.8821348543811265
Estado	MA	2004	RLO	20.614619670144002
Estado	CE	2004	RLO	1.3874361171874998
Estado	PI	2004	RLO	0.17737123437500002
Estado	RN	2004	RLO	1.0250847548828128
Estado	PB	2004	RLO	0.372362691641774
Estado	PE	2004	RLO	1.168285161841299
Estado	AL	2004	RLO	0.21657982714843751
Estado	SE	2004	RLO	1.5552576935345814
Estado	BA	2004	RLO	5.380913125
Estado	ES	2004	RLO	0.271701240234375
Estado	RJ	2004	RLO	0.3021213346392463
Estado	SP	2004	RLO	1.562679666015625
Estado	PR	2004	RLO	1.0488815624999996
Estado	SC	2004	RLO	0.2588331201171875
Nacional	BR	2005	Total	244.82558
Regiao	1	2005	Total	74.56023060791047
Regiao	2	2005	Total	23.069473299804695
Regiao	3	2005	Total	44.50124800151658
Regiao	4	2005	Total	48.21573751171869
Regiao	5	2005	Total	20.152994057199756
Regiao	6	2005	Total	19.256165875
Regiao	7	2005	Total	15.069733722656245
Estado	AP	2005	Total	83.10628002182128
Estado	PA	2005	Total	32.72933790756741
Estado	MA	2005	Total	57.455574661167354
Estado	PI	2005	Total	0.7676106462545955
Estado	CE	2005	Total	3.878687902876073
Estado	RN	2005	Total	2.313935390625
Estado	PB	2005	Total	1.249888604049862
Estado	PE	2005	Total	2.4672802487132355
Estado	AL	2005	Total	0.7856798918457033
Estado	SE	2005	Total	4.190217763085939
Estado	BA	2005	Total	18.82877988892463
Estado	ES	2005	Total	0.9428250830078124
Estado	RJ	2005	Total	2.097650914545037
Estado	SP	2005	Total	3.965784002933515
Estado	PR	2005	Total	6.720437514307592
Estado	SC	2005	Total	1.6029686867340684
Nacional	BR	2005	Aquic	0.2345851
Regiao	1	2005	Aquic	0
Regiao	2	2005	Aquic	0
Regiao	3	2005	Aquic	0
Regiao	4	2005	Aquic	0.04511538671875
Regiao	5	2005	Aquic	0.1894697421875
Regiao	6	2005	Aquic	0
Regiao	7	2005	Aquic	0
Estado	AP	2005	Aquic	0.0
Estado	PA	2005	Aquic	0.0
Estado	MA	2005	Aquic	0.0
Estado	CE	2005	Aquic	0.0
Estado	PI	2005	Aquic	0.0
Estado	RN	2005	Aquic	0.06336957568359375
Estado	PB	2005	Aquic	0.016942283203125
Estado	PE	2005	Aquic	0.0
Estado	AL	2005	Aquic	0.0
Estado	SE	2005	Aquic	0.0065740283203125
Estado	BA	2005	Aquic	0.0
Estado	ES	2005	Aquic	0.0
Estado	RJ	2005	Aquic	0.0
Estado	SP	2005	Aquic	0.0
Estado	PR	2005	Aquic	0.0
Estado	SC	2005	Aquic	0.0
Nacional	BR	2005	Resti	10.347811
Regiao	1	2005	Resti	0
Regiao	2	2005	Resti	0
Regiao	3	2005	Resti	0
Regiao	4	2005	Resti	0
Regiao	5	2005	Resti	0.3753342421875
Regiao	6	2005	Resti	3.061958453125
Regiao	7	2005	Resti	6.910518601562501
Estado	AP	2005	Resti	0.0
Estado	PA	2005	Resti	0.0
Estado	MA	2005	Resti	0.0
Estado	CE	2005	Resti	0.0
Estado	PI	2005	Resti	0.0
Estado	RN	2005	Resti	0.0
Estado	PB	2005	Resti	0.0
Estado	PE	2005	Resti	0.0
Estado	AL	2005	Resti	0.18593838159179688
Estado	SE	2005	Resti	0.13803460473632814
Estado	BA	2005	Resti	0.8580028179227941
Estado	ES	2005	Resti	0.16944828515625002
Estado	RJ	2005	Resti	1.50513522265242
Estado	SP	2005	Resti	1.6601364698759191
Estado	PR	2005	Resti	3.2449321093749974
Estado	SC	2005	Resti	0.9292337245710788
Nacional	BR	2005	Alaga	7.858015
Regiao	1	2005	Alaga	0
Regiao	2	2005	Alaga	0
Regiao	3	2005	Alaga	0.07839953417968751
Regiao	4	2005	Alaga	2.84962862890625
Regiao	5	2005	Alaga	2.82188671875
Regiao	6	2005	Alaga	1.9741445625
Regiao	7	2005	Alaga	0.133955265625
Estado	AP	2005	Alaga	0.0
Estado	PA	2005	Alaga	0.32315143348651965
Estado	MA	2005	Alaga	3.2302681562499993
Estado	CE	2005	Alaga	0.0
Estado	PI	2005	Alaga	0.0
Estado	RN	2005	Alaga	0.21640179101562498
Estado	PB	2005	Alaga	0.361461892578125
Estado	PE	2005	Alaga	0.20652000488281247
Estado	AL	2005	Alaga	0.07217077929687499
Estado	SE	2005	Alaga	0.26261033862304684
Estado	BA	2005	Alaga	1.61880541796875
Estado	ES	2005	Alaga	0.07385005712890624
Estado	RJ	2005	Alaga	0.2045741253044577
Estado	SP	2005	Alaga	0.048862119140625
Estado	PR	2005	Alaga	0.0
Estado	SC	2005	Alaga	0.0
Nacional	BR	2005	Pasta	3.238720
Regiao	1	2005	Pasta	0.05810774755859375
Regiao	2	2005	Pasta	0
Regiao	3	2005	Pasta	1.9914007119140622
Regiao	4	2005	Pasta	0.22619275
Regiao	5	2005	Pasta	0.4654609921875
Regiao	6	2005	Pasta	0.49755746875
Regiao	7	2005	Pasta	0
Estado	AP	2005	Pasta	0.0285489052734375
Estado	PA	2005	Pasta	2.255028931219363
Estado	MA	2005	Pasta	0.7647190494025735
Estado	CE	2005	Pasta	0.0
Estado	PI	2005	Pasta	0.0
Estado	RN	2005	Pasta	0.0
Estado	PB	2005	Pasta	0.0
Estado	PE	2005	Pasta	0.0
Estado	AL	2005	Pasta	0.0
Estado	SE	2005	Pasta	0.0
Estado	BA	2005	Pasta	0.6721398671875001
Estado	ES	2005	Pasta	0.00456387744140625
Estado	RJ	2005	Pasta	0.0
Estado	SP	2005	Pasta	0.0
Estado	PR	2005	Pasta	0.0
Estado	SC	2005	Pasta	0.0
Nacional	BR	2005	LavTe	0.11375483
Regiao	1	2005	LavTe	0
Regiao	2	2005	LavTe	0
Regiao	3	2005	LavTe	0.0470282958984375
Regiao	4	2005	LavTe	0
Regiao	5	2005	LavTe	0
Regiao	6	2005	LavTe	0
Regiao	7	2005	LavTe	0.06672653125
Estado	AP	2005	LavTe	0.0
Estado	PA	2005	LavTe	0.0
Estado	MA	2005	LavTe	0.03332587109375
Estado	CE	2005	LavTe	0.0
Estado	PI	2005	LavTe	0.0
Estado	RN	2005	LavTe	0.0
Estado	PB	2005	LavTe	0.0
Estado	PE	2005	LavTe	0.0
Estado	AL	2005	LavTe	0.0
Estado	SE	2005	LavTe	0.0
Estado	BA	2005	LavTe	0.0
Estado	ES	2005	LavTe	0.0
Estado	RJ	2005	LavTe	0.0
Estado	SP	2005	LavTe	0.073144796875
Estado	PR	2005	LavTe	0.0
Estado	SC	2005	LavTe	0.0
Nacional	BR	2005	Campe	22.727733
Regiao	1	2005	Campe	4.463568432617189
Regiao	2	2005	Campe	9.44976370898438
Regiao	3	2005	Campe	1.803342701171875
Regiao	4	2005	Campe	7.011058070312501
